6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A3,Roll,44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A3,Place(4E061),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E061,Place(1C042),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C042,Place(0A082),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A082,Place(0G031),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G031,Roll,44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G031,Place(6B010),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B010,Place(3E052),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E052,Place(0F070),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F070,Place(5G041),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G041,Roll,44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G041,Place(6A071),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G0416A071,Place(2G031),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G0416A0712G031,Place(2E061),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G0416A0712G0312E061,Place(0E060),44
6D0401G0F05A0820B0136F0216E0225B0301A0606G0B16C0961B0821F0512F0613F0500D0500C0415E0811E0601D0A34E0611C0420A0820G0316B0103E0520F0705G0416A0712G0312E0610E060,End,44
,Place(1G051),56
1G051,Place(6D0F1),56
1G0516D0F1,Place(5A051),56
1G0516D0F15A051,Place(1A060),56
1G0516D0F15A0511A060,Place(5B090),56
1G0516D0F15A0511A0605B090,Roll,56
1G0516D0F15A0511A0605B090,Place(5D052),56
1G0516D0F15A0511A0605B0905D052,Place(6B031),56
1G0516D0F15A0511A0605B0905D0526B031,Place(0D081),56
1G0516D0F15A0511A0605B0905D0526B0310D081,Place(3G030),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G030,Roll,56
1G0516D0F15A0511A0605B0905D0526B0310D0813G030,Place(5G060),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G060,Place(5E070),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E070,Place(6A043),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A043,Place(4D061),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D061,Roll,56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D061,Place(1B0E0),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E0,Place(6E020),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E020,Place(3D061),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D061,Place(5F060),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F060,Place(1C093),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C093,Roll,56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C093,Place(1D0A1),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A1,Place(1F053),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F053,Place(1E051),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E051,Place(2D061),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D061,Place(0C083),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C083,Roll,56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C083,Place(6C091),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C091,Place(2G053),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G053,Place(6F011),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F011,Place(0B031),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B031,Roll,56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B031,Place(0F083),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B0310F083,Place(2F060),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B0310F0832F060,Place(4E010),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B0310F0832F0604E010,Place(6G021),56
1G0516D0F15A0511A0605B0905D0526B0310D0813G0305G0605E0706A0434D0611B0E06E0203D0615F0601C0931D0A11F0531E0512D0610C0836C0912G0536F0110B0310F0832F0604E0106G021,End,56
,Place(3G011),55
3G011,Place(6B022),55
3G0116B022,Place(6F031),55
3G0116B0226F031,Place(1G0F0),55
3G0116B0226F0311G0F0,Place(5G092),55
3G0116B0226F0311G0F05G092,Roll,55
3G0116B0226F0311G0F05G092,Place(5A050),55
3G0116B0226F0311G0F05G0925A050,Place(1F053),55
3G0116B0226F0311G0F05G0925A0501F053,Place(0F083),55
3G0116B0226F0311G0F05G0925A0501F0530F083,Place(4G031),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G031,Roll,55
3G0116B0226F0311G0F05G0925A0501F0530F0834G031,Place(6C010),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C010,Place(0B012),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B012,Place(1A060),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A060,Place(4A0B3),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B3,Place(2G092),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G092,Roll,55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G092,Place(0D052),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D052,Place(4B010),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B010,Place(5B031),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B031,Place(1E080),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E080,Place(1D0A0),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A0,Roll,55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A0,Place(5F090),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F090,Place(3A020),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A020,Place(1C053),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C053,Place(1B060),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B060,Roll,55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B060,Place(2A021),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A021,Place(0G031),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G031,Place(2D061),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D061,Place(6D083),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D083,Roll,55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D083,Place(0C013),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D0830C013,Place(3D081),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D0830C0133D081,Place(4D031),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D0830C0133D0814D031,Place(6A061),55
3G0116B0226F0311G0F05G0925A0501F0530F0834G0316C0100B0121A0604A0B32G0920D0524B0105B0311E0801D0A05F0903A0201C0531B0602A0210G0312D0616D0830C0133D0814D0316A061,End,55
,Place(0B031),51
0B031,Place(1B013),51
0B0311B013,Place(1G060),51
0B0311B0131G060,Place(1A082),51
0B0311B0131G0601A082,Roll,51
0B0311B0131G0601A082,Place(5G080),51
0B0311B0131G0601A0825G080,Place(0D0F1),51
0B0311B0131G0601A0825G0800D0F1,Place(1F041),51
0B0311B0131G0601A0825G0800D0F11F041,Place(6D040),51
0B0311B0131G0601A0825G0800D0F11F0416D040,Place(0C011),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C011,Roll,51
0B0311B0131G0601A0825G0800D0F11F0416D0400C011,Place(1D081),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D081,Place(2F061),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F061,Place(3F043),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F043,Place(6F031),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F031,Roll,51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F031,Place(2D094),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D094,Place(3E0A2),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A2,Place(3G011),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G011,Place(0E023),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E023,Place(5F011),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F011,Roll,51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F011,Place(6B0B1),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B1,Place(6C080),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C080,Place(4G012),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G012,Place(3A020),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A020,Place(4E050),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E050,Roll,51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E050,Place(0F023),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F023,Place(2A010),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A010,Place(5E081),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E081,Place(6E031),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E031,Roll,51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E031,Place(5A043),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E0315A043,Place(5B041),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E0315A0435B041,Place(0G080),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E0315A0435B0410G080,Place(3D022),51
0B0311B0131G0601A0825G0800D0F11F0416D0400C0111D0812F0613F0436F0312D0943E0A23G0110E0235F0116B0B16C0804G0123A0204E0500F0232A0105E0816E0315A0435B0410G0803D022,End,51
,Place(3A071),55
3A071,Place(1G052),55
3A0711G052,Place(6B0F0),55
3A0711G0526B0F0,Place(3B013),55
3A0711G0526B0F03B013,Place(2G042),55
3A0711G0526B0F03B0132G042,Roll,55
3A0711G0526B0F03B0132G042,Place(5A050),55
3A0711G0526B0F03B0132G0425A050,Place(0B083),55
3A0711G0526B0F03B0132G0425A0500B083,Place(2B011),55
3A0711G0526B0F03B0132G0425A0500B0832B011,Place(3G030),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G030,Roll,55
3A0711G0526B0F03B0132G0425A0500B0832B0113G030,Place(2A071),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A071,Place(1B043),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B043,Place(3F030),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F030,Place(6F031),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F0306F031,Roll,55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F0306F031,Place(3E021),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F0306F0313E021,Place(1A0C0),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F0306F0313E0211A0C0,Place(0D081),55
3A0711G0526B0F03B0132G0425A0500B0832B0113G0302A0711B0433F0306F0313E0211A0C00D081,Place(4E012),55
