iterations,rave_exploration,exploration,score
1000,3,41
1000,6.4,46
1000,6.4,51
1000,6.4,41
1000,6.4,48
1000,6.4,39
1000,6.4,41
1000,6.4,46
1000,6.4,46
1000,6.4,52
1000,6.4,53
1000,9,49
1000,9,47
1000,9,45
1000,9,44
1000,9,48
1000,9,48
1000,9,39
1000,9,48
1000,9,45
1000,9,49
1000,15,46
1000,15,44
1000,15,49
1000,15,50
1000,15,45
1000,15,51
1000,15,45
1000,15,46
1000,15,45
1000,15,39
1000,20,49
1000,20,45
1000,20,43
1000,20,49
1000,20,48
1000,20,47
1000,20,46
1000,20,50
1000,20,46
1000,20,51
100,1,38
100,1,34
100,1,30
100,1,36
100,1,27
100,1,33
100,1,36
100,1,34
100,1,39
100,1,39
100,3,38
100,3,43
100,3,30
100,3,25
100,3,35
100,3,36
100,3,26
100,3,39
100,3,43
100,3,41
100,6.4,40
100,6.4,37
100,6.4,38
100,6.4,28
100,6.4,40
100,6.4,36
100,6.4,34
100,6.4,33
100,6.4,47
100,6.4,30
100,9,25
100,9,43
100,9,30
100,9,41
100,9,26
100,9,28
100,9,37
100,9,31
100,9,34
100,9,36
100,15,40
100,15,35
100,15,42
100,15,39
100,15,46
100,15,27
100,15,35
100,15,32
100,15,33
100,15,35
100,20,33
100,20,41
100,20,44
100,20,50
100,20,31
100,20,43
100,20,36
100,20,21
100,20,30
100,20,16
1000,1,49
